id	t	x	max_velocity	interactions	beam_crosses	moving	asleep	is_interpolated
2026-06-18_20-59-32_00605e|01	62790	0.768248175182482	11.0886517764668	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62800	0.671532846715328	11.2688278735327	0	1	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62810	0.395985401459854	3.23503322415163	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62820	0.374087591240876	1.3736583969911	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62830	0.374087591240876	0.974717459281112	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62840	0.374087591240876	0.831531575647651	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62850	0.374087591240876	2.14229239105673	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62860	0.363138686131387	5.57030204770236	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62870	0.251824817518248	3.45842805272671	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62880	0.191605839416058	1.50618648124974	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62890	0.191605839416058	1.72138789757357	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62900	0.182481751824818	1.95379388171343	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62910	0.177007299270073	1.50965859967874	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62920	0.180656934306569	1.36420219910004	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62930	0.180656934306569	1.38318014211454	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62940	0.182481751824818	11.4255928848817	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62950	0.191605839416058	7.85016427965337	0	1	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62960	0.636861313868613	8.7675599729846	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62970	0.897810218978102	10.0665057346734	0	0	TRUE	FALSE	FALSE
